,part_number,class,descrip,descrip2,cost,onhand,onorder,master_list,custno,revision,aql,syscom,physical,oldcost,owner
17682,5bafeef4cf28,,"4-40 X 1/4 PHIL PAN HD MS W/EXT L/W SEMS, ZINC",,0,0,0,,,,0,,N,0,A
17683,faec1660a713,,"6-32 X 1/4 PHIL PAN HD MS W/EXT L/W SEMS, ZINC",,0,0,0,,,,0,,N,0,A
17684,cba0d4f76a7c,,"0-80 X 1/2 SLOTTED RD HD MS, 18-8",,0,0,0,,,,0,,N,0,A
17685,2ae01136c027,,"3/8-24 PAL NUT, ZINC",,0,0,0,,,,0,,N,0,A
17686,d9c8f6c75dd1,,MS35691-602,,0,0,0,,,,0,,N,0,A
17687,282527baf33a,,"6-32 X 1/2 PHIL PAN HD MS, ZINC",W/VIBRATITE,0,0,0,,,,0,,N,0,A
17688,dad24e30b8c0,,MS51552CL08,,0,0,0,,,,0,,N,0,A
17689,542ade4f5fcf,,"10-24 HEX MS NUT, STEEL W/CAD PLATE",(MS35649-202),0,0,0,Y,113300,B,1,,N,0,A
17690,985ccf133bdf,,"6-32 X 5/16 UNDERCUT PHIL FLAT HD MS,",BLACK OXIDE,0,0,0,,,,0,,N,0,A
17691,ad2c39744900,,CONCORD P/N 760-2027,OR KEYSTONE P/N 342,0,0,0,,,,0,,N,0,A
17692,c6f477bf028a,,AN6-26A,,0,0,0,,,,0,,N,0,A
17693,7812a455cd26,,AN3-12A,,0,0,0,,,,0,,N,0,A
17694,fdb940466ac4,,AN315-5R,,0,0,0,,,,0,,N,0,A
17695,30882e65ef8d,,AN320-14,,0,0,0,,,,0,,N,0,A
17696,4641874dbf9b,,AN8-7A,,0,0,0,,,,0,,N,0,A
17697,ce6d7605ea4b,,BACK UP WASHER TO PRINT,,0,0,0,,,,0,,N,0,A
17698,890d2e43c524,,"4-40 X 1/2 SOCKET SET SCREW CUP PT, BRASS",,0,0,0,,,,0,,N,0,A
17699,8e612bd1f5d1,,FINISH TAP P/N 151 FOR HEYCO P/N PG 7,,0,0,0,,,,0,,N,0,A
17700,a1539234d880,,"3/16 X 1/8"" SHOULDER SCREW, 18-8","8-32 THREAD, 3/16"" THREAD LENGTH",0,0,0,,,,0,,N,0,A
17701,402bcefaaa7e,,"M8 X 1.25 X 60MM SHCS GR 8.8, ZINC",,0,0,0,,,,0,,N,0,A
17702,6ed9585a0796,,"6-32 HEX MS NUT, TRIVALENT ZINC",,0,0,0,,,,0,,N,0,A
17703,0fe806b9535a,,"#6 INT L/W, TRIVALENT ZINC",,0,0,0,,,,0,,N,0,A
17704,ca8a8c3e629e,,"6-32 X 1/2 PHIL PAN HD MS, TRIVALENT ZINC",,0,0,0,,,,0,,N,0,A
17705,ac6ea3f4e7f8,,C OF C STATING PARTS ARE ROHS COMPLIANT,,0,0,0,Y,1010,NR,1,,N,0,A
17706,978c1a7508aa,,"6-32 HEX MS NUT, TRIVALENT ZINC",,0,0,0,,,,0,,N,0,A
17707,63adc7f48c5b,,"#6 INT L/W, TRIVALENT ZINC",,0,0,0,,,,0,,N,0,A
17708,b387a094ec0e,,MS16562-226,,0,0,0,,,,0,,N,0,A
17709,87266c3d3326,,"7/8-9 X 3 HHCS GR 2, ZINC",,0,0,0,,,,0,,N,0,A
17710,761f840b6d66,,"7/8 USS F/W, ZINC",,0,0,0,,,,0,,N,0,A
17711,3449ea6db5ab,,P/N 13900   1 1/4-7 REDUCED EYE FORGED EYEBOLT,,0,0,0,,,,0,,N,0,A
17712,c69e81091e37,,"0-80 X 1/2 SLOTTED RD HD MS, ZINC",,0,0,0,,,,0,,N,0,A
17713,bbf8fda4d738,,"M10 X 1.5 X 40MM SOCKET SET SCREW CUP PT, 18-8",,0,0,0,,,,0,,N,0,A
17714,2a6de432d7c3,,"7/16-14 X 1 HHCS GR 8, Z+Y",,0.2159,100,0,,,,0,,N,0,A
17715,b5577b98d4ad,,MS16555-621,,0,0,0,Y,13713,NR,4,,N,0,A
17716,620f31ddbe7f,,"6-32 X 1 1/2 FLAT SOCKET, 18-8",,0,0,0,,,,0,,N,0,A
17717,b5c602e810b9,,"6-32 X 1/4 PHILIPS DRIVE BUTTON HD SOCKET, 18-8",,0,0,0,,,,0,,N,0,A
17718,d149033a80a1,,"4-40 X 1/4 PHILIPS DRIVE BUTTON HD SOCKET, 18-8",,0,0,0,,,,0,,N,0,A
17719,39153dd96983,,"4-40 X 7/16 PHILIPS DRIVE BUTTON HD SOCKET, 18-8",,0,0,0,,,,0,,N,0,A
17720,36417e32bddf,,"6-32 X 1/2 SHCS, 18-8 W/BLACK OXIDE",,0,0,0,,,,0,,N,0,A
17721,6884805a88ef,,"6-32 X 1 1/8 SHCS, 18-8 W/BLACK OXIDE",,0,0,0,,,,0,,N,0,A
17722,41892a4c4b0c,,"6-32 X 3/4 SHCS, 18-8 W/BLACK OXIDE",,0,0,0,,,,0,,N,0,A
17723,457c3dc04523,,"6-32 X 1 1/2 FLAT SOCKET, 18-8 W/BLACK OXIDE",,0,0,0,,,,0,,N,0,A
17724,1d8e9ff5785a,,C OF C STATING PARTS ARE DFARS COMPLIANT,,2.58622,0,0,Y,13702,NR,4,,N,0,A
17725,5a019aef7cc0,,"4-40 X 7/16 PHILIPS BUTTON DRIVE SOCKET, 18-8",W/BLACK OXIDE,0,0,0,,,,0,,N,0,A
17726,d39385763af9,,CHASSIS FASTENERS,,0,0,0,,,,0,,N,0,A
17727,af493a4cffb5,,6-32 X 1/4 PHILIPS DRIVE BUTTON HD SOCKET,"W/MED L/W, 18-8",0,0,0,,,,0,,N,0,A
17728,04b00812a452,,4-40 X 1/4 PHILIPS DRIVE BUTTON HD SOCKET,"W/MED L/W AND HEX MS NUT, 18-8",0,0,0,,,,0,,N,0,A
17729,f05064123fc0,,"6-32 X 1 1/8 SHCS W/MED L/W, 18-8 W/BLACK OXIDE",,0,0,0,,,,0,,N,0,A
17730,3298b4d00987,,"6-32 X 3/4 SHCS W/MED L/W, 18-8 W/BLACK OXIDE",,0,0,0,,,,0,,N,0,A
17731,2bf6113fad36,,"4-40 X 3/8 SHCS W/MED L/W, 18-8",,0,0,0,,,,0,,N,0,A
17732,0e9e3fde3f22,,"6-32 X 1 SHCS W/MED L/W, 18-8 W/BLACK OXIDE",,0,0,0,,,,0,,N,0,A
17733,013b3b01a9ed,,4-40 X 3/8 PHIL DRIVE BUTTON HD SOCKET,"W/MED L/W, 18-8 W/BLACK OXIDE",0,0,0,,,,0,,N,0,A
17734,22ba2b2089d5,,MS9015-08,,0,0,0,Y,116800,LR,1,,N,0,A
17735,27ac3660981a,,TAPER PIN TO PRINT,,0,0,0,,,,0,,N,0,A
17736,3c38e16ce5b8,,"10-32 X 1 3/4 SLOTTED INDENTED HEX HD MS, ZINC",,0,0,0,,,,0,,N,0,A
17737,5fec43962c03,,"10-32 X 1 11/16 SPECIAL INDENTED HEX HD MS, ZINC","12L14 Alloy Steel, ASTM A-108-93 QQ-S-637",0,0,0,,,,0,,N,0,A
17738,22d26b9d4d44,,"10-32 X 1 11/16 SPECIAL INDENTED HEX HD MS, ZINC",PLATE PER ASTM B633-98E1/F1941-00,0,0,0,,,,0,,N,0,A
17739,cedaff619a14,,"10-32 X 2 SLOTTED RD HD MS, BRASS",,0,0,0,,,,0,,N,0,A
17740,2aec6e0cd864,,"5/8-18 FIN HEX JAM NUT, NYLON",,0.07337,381,0,,,,0,,N,0,A
17741,be97c7e972ce,,"12-24 X 5/8 PHIL PAN HD TYPE F, ZINC",,0,0,0,,,,0,,N,0,A
17742,c3e5dea48267,,"4-40 X 3/8 TORX (T9) PAN HD TAPTITE,","W / Int Lock Wshr, Steel Plain",0,0,0,,,,0,,N,0,A
17743,4ae595769475,,"M8 X 1.25 X 25MM SHCS GR 12.9, ZINC  ISO 4762",,0.15463,750,0,Y,17580,C,1,,N,0,A
17744,6a29fbae140a,,"M6 X 1.0 X 20MM SHCS, ZINC",,0,0,0,,,,0,,N,0,A
17745,45e010ac1950,,"M6 X 1.0 X 45MM SHCS, ZINC",,0,0,0,,,,0,,N,0,A
17746,76fdff7e3117,,"M8 X 1.25 ELASTIC STOP NUT, 18-8",,0,0,0,,,,0,,N,0,A
17747,45d3ad01445f,,"M12 X 1.75 X 45MM SHCS, 18-8",,0,0,0,,,,0,,N,0,A
17748,8d30bfa07128,,"M12 X 1.75 ELASTIC STOP NUT, 18-8",,0,0,0,,,,0,,N,0,A
17749,6c7902f12422,,"M12 X 1.75 X 35MM HHCS, 18-8",,0,0,0,,,,0,,N,0,A
17750,97ec0a590725,,"M8 X 1.25 X 65MM HEX HD TAP BOLT (T.F.L.), A2-70",STAINLESS STEEL,0,0,0,,,,0,,N,0,A
17751,f2fa2b495eba,,"3/8-16 X 2 CARRIAGE BOLT, 316SS",,0,0,0,,,,0,,N,0,A
17752,ab6327e22a29,,"1 1/8"" USS F/W, STEEL PLAIN",,0,0,0,,,,0,,N,0,A
17753,e5649420d582,,"4-40 X 1/4 SLOTTED HEX HD MS, NYLON",,0,0,0,,,,0,,N,0,A
17754,8a6c54b9d8be,,MS35649-2314,,0,0,0,,,,0,,N,0,A
17755,fb2defbb6637,,MS35307-351,,0,0,0,,,,0,,N,0,A
17756,6b729f2c341c,,"3/8-16 X 3/4 SOCKET SET SCREW CONE PT, ALLOY",,0,0,0,,,,0,,N,0,A
17757,da84ab0190da,,"6 X 1/2 SLOTTED HEX WASHER HD SMS TYPE B, ZINC",*PARTS MUST BE ROHS COMPLIANT*,0,0,0,,,,0,,N,0,A
17758,e39f53a7384a,,AS5169-03L,,0,0,0,Y,111400,14,1,,N,0,A
17759,b65585725567,,"2-56 X 3/8 SLOTTED BINDING HD MS, BRASS",,0,0,0,,,,0,,N,0,A
17760,99093311e776,,"3-48 X 5/16 SLOTTED FILLISTER HD MS, 18-8",,0.015,0,0,,,,0,,N,0,A
17761,601a8632a5a1,,AN834-8,,0,0,0,Y,17580,NR,1,,N,0,A
17762,7f88adb3ff49,,MICROPLASTICS P/N IP53004,,0,0,0,,,,0,,N,0,A
17763,24fc36bf8b58,,ASMCO STANDOFF P/N 14310H-SS.750-1,,0,0,0,,,,0,,N,0,A
17764,4694406f5b24,,ASMCO STANDOFF P/N 14310H-SS1.750-1,,0,0,0,,,,0,,N,0,A
17765,05b97f2362ee,,AMATOM INSULATING SHOULDER WASHER,P/N 2722-55650-F515,0,0,0,,,,0,,N,0,A
17766,24983dd82d31,,ASMCO SPACER P/N 5030R-F1.188-1,,0,0,0,,,,0,,N,0,A
17767,c619d873474a,,BOLLHOFF RIVNUT P/N 62122511125,,0,0,0,,,,0,,N,0,A
17768,55b7d2d925cd,,"4-40 X 1 SLOTTED FILLISTER HD MS, ZINC",,0,0,0,,,,0,,N,0,A
17769,67d98a3607df,,THREADED ROD TO PRINT,,0,0,0,,,,0,,N,0,A
17770,85add2519fd5,,"M4 X 10MM DOWEL PIN, ALLOY",,0,0,0,,,,0,,N,0,A
17771,71d772b6d3c4,,"3/8-24 X 3/8 SOCKET SET SCREW CUP PT, ALLOY",W/NYLOK PELLET,0,0,0,,,,0,,N,0,A
17772,d475bd1b5eb2,,HELICOIL P/N 2291-6CN-0562LH,"3/8-24 X .562 LEFT HAND HELICOIL, NON-LOCKING",0,0,0,,,,0,,N,0,A
17773,bbbfea22c76b,,"1/2-13 X 1 3/4 PENTA HD BOLT, SILICON BRONZE",,0,0,0,,,,0,,N,0,A
17774,043c8512368e,,M83461/1-437,,0,0,0,,,,0,,N,0,A
17775,297b9bd3e5ba,,MS51576-2,,0,0,0,,,,0,,N,0,A
17776,1c1cbc46f425,,MS51576-3,,0,0,0,,,,0,,N,0,A
17777,6f8ed5204869,,NAS1352-08H12P,,0,0,0,,,,0,,N,0,A
17778,19ef985fbcee,,NAS1004-7A,,0,0,0,Y,15850,LR,1,,N,0,A
17779,aca288189ab1,,NAS1004-18A,,0,0,0,,,,0,,N,0,A
17780,5758af090b2a,,"3/8 X 10"" HEX HD LAG SCREW, 18-8",,0,0,0,,,,0,,N,0,A
17781,2ca8687d64f5,,Pipe Plug,,0,0,0,Y,17580,P,1,,N,0,A
17782,2f9159d6e3a1,,"Mainline Handles , Aluminum",,0,0,0,,,,0,,N,0,A
17783,5a13a81ec98c,,"#4 LIGHT L/W, 18-8",,0,0,0,,,,0,,N,0,A
17784,4e48af83cc6b,,RATCHETING PENTA HD SOCKET WRENCH,,0,0,0,,,,0,,N,0,A
17785,d4f06b2aa630,,M70 X 35.5 X 3 BELLEVILLE SPRING,,0,0,0,,,,0,,N,0,A
17786,2ee95c7622d2,,"6-32 X 3/4 PHIL PAN HD TAPTITE, ZINC",,0,0,0,,,,0,,N,0,A
17787,80d2be795e4e,,"3/4-10 LOCKING FLANGE NUT GR 8, PHOS/OIL PLATE",,0.469,150,0,,,,0,,N,0,A
17788,9cbb337da4b8,,"1/2-20 FIN HEX NUT, BRASS W/NICKEL",,0,0,0,,,,0,,N,0,A
17789,fc750b5f72ce,,"1 1/4-7 X 4 HHCS, 18-8",,0,0,0,,,,0,,N,0,A
17790,59873cb2296c,,"6-40 X .260/.270 SHCS, ALLOY",,0.108,0,0,,,,0,,N,0,A
17791,3e02e1af5cd0,,".385 ID X 1"" OD X 13 GA. (3/32"") F/W, STEEL",PLAIN,0,0,0,,,,0,,N,0,A
17792,a0b18acf5f54,,"M6 X 1.0 X 50MM SHCS, 18-8",,0,0,0,,,,0,,N,0,A
17793,602c7b6d4f6b,,NAS1100E04-4,,0,0,0,,,,0,,N,0,A
17794,164afed144a8,,"M16 X 2.0 X 235MM HEX HD TAP BOLT (T.F.L.), 18-8",,0,0,0,,,,0,,N,0,A
17795,07cb8d6d37fe,,"1/2-13 X 4 1/4 CONCRETE WEDGE ANCHOR BOLT, 18-8",,0,0,0,,,,0,,N,0,A
17796,a82477cf8693,,MS21916J8-6,,0,0,0,,,,0,,N,0,A
17797,71840951c9d8,,"6-32 X 3/8 SLOTTED PAN HD MS W/EXT L/W SEMS,",ZINC,0,0,0,,,,0,,N,0,A
17798,70d73496f7f5,,"10-32 X 1 3/4 PHIL RD HD MS, ZINC",,0,0,0,,,,0,,N,0,A
17799,f447f6d5ea28,,"6-32 X 3/16 SLOTTED RD HD MS, ZINC",,0,0,0,,,,0,,N,0,A
17800,7ada22a6a22d,,"6-32 X 2 3/8 FEMALE/FEMALE HEX STANDOFF, NYLON","5/16"" HEX",0,0,0,,,,0,,N,0,A
17801,ac758c117686,,TINNERMAN U-CLIP P/N TT-C25341-014-4,,0,0,0,,,,0,,N,0,A
17802,3ad61eff99d3,,"Cup, Valve Stem, Engine",same as MS13998-3,0,0,0,,,,0,,N,0,A
17803,4e9afde7c469,,"2 X 5/16 PHIL PAN HD PLASTITE, ZINC",,0,0,0,,,,0,,N,0,A
17804,a056b2671e17,,"2-56 X 3/8 PHIL PAN HD TAPTITE, ZINC",,0.007,1300,0,,,,0,,N,0,A
17805,a09f6f331783,,MS16625-1206,,0,0,0,,,,0,,N,0,A
17806,9b80f3e5ab72,,M4 X .7 X 12MM SLOTTED SET SCREW DOG PT,,0,0,0,,,,0,,N,0,A
17807,644de09e8f20,,M4 X .7 X 16MM HHCS GR 8.8,,0,0,0,,,,0,,N,0,A
17808,faa89be9d7ec,,M4 SPRING WASHER,,0,0,0,,,,0,,N,0,A
17809,27fd0c9d3bb3,,M12 EXTERNAL RETAINING RING,,0,0,0,,,,0,,N,0,A
17810,288db9fcb2b1,,"M16 X 2.0 X 130MM HEX HD TAP BOLT (T.F.L.), 18-8",,0,0,0,,,,0,,N,0,A
17811,b972e4184101,,MS16625-1137,,0,0,0,,,,0,,N,0,A
17812,791fb5e0d9bc,,"6-32 X 3/8 PHIL PAN HD MS W/EXT L/W SEMS, ZINC",,0,0,0,,,,0,,N,0,A
17813,1b2cda580a56,,"8 X 3 PHIL BUGLE HD DECK SCREW, STEEL",,0,0,0,,,,0,,N,0,A
17814,c5fc6c13d127,,AN6-17A,,0,0,0,,,,0,,N,0,A
17815,5069e9555464,,"#2 MED L/W, ZINC",(PARTS MUST BE ROHS COMPLIANT),0,0,0,,,,0,,N,0,A
17816,740d204fb2ef,,"0-80 X 1/4 SLOTTED RD HD MS, ZINC",(PARTS MUST BE ROHS COMPLIANT),0,0,0,,,,0,,N,0,A
17817,9b855002d5c6,,HELICOIL P/N 1185-06CN138,,0,0,0,,,,0,,N,0,A
17818,0812558ed038,,HELICOIL P/N 1185-02CN086,,0,0,0,,,,0,,N,0,A
17819,ce359325ce48,,HELICOIL P/N 1185-4CN250,,0,0,0,,,,0,,N,0,A
17820,c7ebc0a2dc35,,HELICOIL P/N 1084-8CN-12.0,,0,0,0,,,,0,,N,0,A
17821,8471ae064321,,"8-32 X 1/4 SOCKET SET SCREW CONE PT, ALLOY",,0,0,0,,,,0,,N,0,A
17822,87414b675670,,M81935/1-05,,0,0,0,,,,0,,N,0,A
17823,a6176a9df586,,MS51975-13,,0,0,0,,,,0,,N,0,A
17824,fa01234175e2,,NAS1352C5-8,,0,0,0,,,,0,,N,0,A
17825,248a5d505e40,,AN316C6R,,0,0,0,,,,0,,N,0,A
17826,8094ed8261c4,,AN316C6L,,0,0,0,,,,0,,N,0,A
17827,8a13cd8606a9,,NAS1352C10-36,,0,0,0,,,,0,,N,0,A
17828,11be8e18c975,,NAS1352C8-28,,0,0,0,,,,0,,N,0,A
17829,ac2ec6bdd14e,,NAS1352C7-20,,0,0,0,,,,0,,N,0,A
17830,e5ab4e529527,,MS16997-101,,0,0,0,,,,0,,N,0,A
17831,aeb3d13c3ffc,,N400P8,,0.175,0,0,,,,0,,N,0,A
17832,3af72d6c251f,,WALDES P/N N5000-75,,0,0,0,,,,0,,N,0,A
17833,016cb35ab758,,SECURITY SCREW IZMS TO PRINT,HTS; 7318.15.2051,1.1,645,0,,,,0,,N,0,A
17834,18101826aa71,,"M27 X 2 FREE RUNNING HELICOIL, 18-8",,0,0,0,Y,104300,NR,4,,N,0,A
17835,d84d4e47f655,,PRECISION GROUND BALL,,0,0,0,Y,13713,NR,4,,N,0,A
17836,7c10d84e6247,,AS933J06L,,0,0,0,,,,0,,N,0,A
17837,25e54d24da16,,PAN HD BOLT TO DRAWING,,0,0,0,,,,0,,N,0,A
17838,05f738649885,,HI-LOK P/N HL-12VAZ-8-7,,0,0,0,,,,0,,N,0,A
17839,80eb8166c01e,,"0-80 X 1/8 SLOTTED RD HD MS, 18-8",,0,0,0,,,,0,,N,0,A
17840,653c60bf8caf,,"1/2-13 X 1 1/2 HEX HD TAP BOLT (T.F.L.), SILICON",BRONZE,0,0,0,,,,0,,N,0,A
17841,ad298a61c0f4,,"6-32 X 3/16 BUTTON SOCKET, 18-8 W/BLACK OXIDE",,0,0,0,Y,13713,NR,4,,N,0,A
17842,ef8656b99b2d,,"2-56 X 7/8 SLOTTED FILLISTER HD MS, 18-8",,0,0,0,,,,0,,N,0,A
17843,08da0ffbd95d,,"1/32 X 5/16 GROOVE PIN TYPE 3H, 18-8",,0,0,0,,,,0,,N,0,A
17844,ae8fdca33489,,"3/8 X 5/8 SHOULDER SCREW, 18-8",,0,0,0,,,,0,,N,0,A
17845,76df3bba6264,,"3/8 X 3 SHOULDER SCREW, 18-8",,0,0,0,,,,0,,N,0,A
17846,1145942e7dc5,,"3/8-16 X 1 CARRIAGE BOLT GR 5, ZINC",,0,0,0,,,,0,,N,0,A
17847,5e79fdbba84a,,MS20760-12,,0,0,0,,,,0,,N,0,A
17848,2e493b223f57,,MS16625-4100,,0,0,0,,,,0,,N,0,A
17849,95ba0183f5ca,,MS16625-4137,,0,0,0,Y,113300,D,1,,N,0,A
17850,517285eb14f8,,NAS1102E04-6,,0,0,0,Y,113300,LR,10,,N,0,A
17851,4b5489c45abb,,NAS1130-06L10,,0,0,0,,,,0,,N,0,A
17852,4ba6bf59f032,,"6-32 X 1/8 SOCKET SET SCREW FLAT PT, 18-8",PASSIVATED TO QQ-P-35,0,0,0,,,,0,,N,0,A
17853,9538ec1bfb5e,,NAS1149C0616R,,0,0,0,,,,0,,N,0,A
17854,df0ead280b02,,"1/2-13 X 2 SOCKET SET SCREW FLAT PT, ALLOY",,0,0,0,,,,0,,N,0,A
17855,fe92bee99cde,,"10-32 X 3/8 SHCS, ALLOY W/NYLON TIP","3/64"" TIP LENGTH",0,0,0,,,,0,,N,0,A
17856,d767d332d6ab,,"4-40 X 3/8 SOCKET SET SCREW CUP PT, ALLOY",,0,0,0,,,,0,,N,0,A
17857,3db0bb1b0ab9,,"6-48 X 1/4 FLAT SOCKET, ALLOY","W/ 7/64"" SOCKET DRIVE",0,0,0,,,,0,,N,0,A
17858,97464618b773,,"6-48 X 3/8 FLAT SOCKET, ALLOY","W/ 7/64"" SOCKET DRIVE",0,0,0,,,,0,,N,0,A
17859,1f099a3a6669,,PEM P/N SOS-032-24,,0,0,0,,,,0,,N,0,A
17860,e36eaa0f610c,,MS24694C2,,0,0,0,,,,0,,N,0,A
17861,426cb47a2aab,,ASMCO SPACER P/N 5030R-F1.438-1,,0,0,0,,,,0,,N,0,A
17862,01679d19a082,,"1/2-13 HI CROWN ACORN NUT, STEEL W/CHROME PLATE",,0,0,0,,,,0,,N,0,A
17863,ce5deb62267b,,AS3581-906,,0,0,0,,,,0,,N,0,A
17864,79798808b126,,AS3581-908,,0,0,0,,,,0,,N,0,A
17865,d82733975671,,MS20004-36,,0,0,0,,,,0,,N,0,A
17866,7bdace55b8a7,,NAS1104-14D,,0,0,0,,,,0,,N,0,A
17867,62b729ed4eda,,NAS1104-16D,,0,0,0,,,,0,,N,0,A
17868,9b72f4a913a9,,MS9558-13,,2.8,50,0,Y,8377,LR,1,,N,0,A
17869,1f268f8d2636,,"12-24 X 1/4 PHIL PAN HD MS, STEEL W/ZINC YELLOW",,0,0,0,,,,0,,N,0,A
17870,440d9831901b,,"8-32 X 1/4 PHIL PAN HD MS, STEEL W/ZINC YELLOW",,0,0,0,,,,0,,N,0,A
17871,f2b040697aef,,"1/16 X 1/8 SPRING PIN, STAINLESS STEEL",PASSIVATED TO QQ-P-35,0.0561,3912,0,,,,0,,N,0,A
17872,596e88287b25,,Stainless M/F Standoff,4-40 x 1.16 w/ 1/4 Hex,0,0,0,,,,0,,N,0,A
17873,dfc66292568c,,BIVAR P/N 939-190,,0.021,5400,0,,,,0,,N,0,A
17874,29909cd5b68f,,"4-40 X 5/16 PHIL FLAT HD MS 100 DEGREE, ZINC",,0,0,0,,,,0,,N,0,A
17875,65fbbd92d2b9,,"3/16"" ALUMINUM RIVET",,0,0,0,,,,0,,N,0,A
17876,c92d8ea43cef,,"3/16 X 2 1/2 DOWEL PIN, 18-8",,0,0,0,,,,0,,N,0,A
17877,4942ced2cd87,,"1 1/8-7 X 5 HHCS, 18-8",,0,0,0,,,,0,,N,0,A
17878,26043c143535,,"1 1/8-7 FIN HEX NUT, 18-8",,0,0,0,,,,0,,N,0,A
17879,34bed974b313,,AN6235-4A,,0,0,0,,,,0,,N,0,A
17880,89b65fe0fd15,,"7/8-9 X 6 HHCS GR 8, Z+Y",,0,0,0,,,,0,,N,0,A
17881,6528c0edead0,,"#4 MS F/W, STEEL W/NICKEL PLATING",(.125 ID X .281 OD X .025 THICK),0,0,0,,,,0,,N,0,A
17882,2d1904d4e42f,,"1/16 X 9/32 GROOVE PIN TYPE ""E"", 303SS",,0,0,0,Y,13701,NR,4,,N,0,A
17883,0b1d12b0a5a7,,MS20470DD6-8,,0,0,0,,,,0,,N,0,A
17884,df179b56b089,,NAS1423-16,,0,0,0,,,,0,,N,0,A
17885,bed8894bc0ef,,"7/16-14 X 1 HHCS, 316SS",,0.1664,400,0,,,,0,,N,0,A
17886,c47501808abe,,MS16562-223,,0,0,0,,,,0,,N,0,A
17887,bf3733ac68fd,,"2-56 X 5/16 SOCKET SET SCREW CUP PT, 18-8",,0,0,0,,,,0,,N,0,A
17888,1be48cc18925,,"1 1/2"" HALF COUPLING, HIGH-PRESSURE FORGED BLACK","STEEL 3,000 P.S.I. (MCMASTER CARR P/N 4513K77)",0,0,0,,,,0,,N,0,A
17889,b4fcc335dcbe,,TRUARC P/N 51000062HSTB,(PH15-7 MO STAINLESS STEEL),0,0,0,,,,0,,N,0,A
17890,26d6d2a9fa56,,TRUARC P/N 51000062SPPB,(STEEL),0,0,0,,,,0,,N,0,A
17891,4d171323d1cc,,"1/8 X 1/2 DOWEL PIN, 18-8",,0,0,0,,,,0,,N,0,A
17892,09f7041e5cf6,,MS122163,,0,0,0,,,,0,,N,0,A
17893,4e1e8bbb4dc1,,"10-32 X 3/4 DRILLED SHCS, 18-8",,0,0,0,,,,0,,N,0,A
17894,912c66858504,,.176 X .050  70 DUROMETER O-RING TO AMS3304,,0,0,0,,,,0,,N,0,A
17895,b5aa66444b63,,"3/8-16 X 3 1/4 CARRIAGE BOLT GR 5, ZINC",,0,0,0,,,,0,,N,0,A
17896,3612d3d7c029,,"WASHER, 304SS TO PRINT",,0,0,0,,,,0,,N,0,A
17897,6bc03a5ac277,,MS21093-460,,0,0,0,,,,0,,N,0,A
17898,143b1c81804b,,MS20202KP33B,,0,0,0,,,,0,,N,0,A
17899,a2f10a764ed6,,MS27641-20,,0,0,0,,,,0,,N,0,A
17900,a4b1195c4c63,,RE4M6,,0,0,0,,,,0,,N,0,A
17901,13e7bf80baf8,,"#2 LITE L/W, 18-8",,0,0,0,,,,0,,N,0,A
17902,39d70058bccc,,SPRING WASHER TO PRINT,,0,0,0,,,,0,,N,0,A
17903,4dc15d8c39bd,,HELICOIL P/N 1185-2CN-0164,,0,0,0,,,,0,,N,0,A
17904,1f8b410809d7,,HELICOIL P/N 1084-3CN-4.5,,0,0,0,,,,0,,N,0,A
17905,b92f02d3d4bd,,"1/2 - 13 X 4"" U Bolt, 18-8 SS",,0,0,0,,,,0,,N,0,A
17906,fb225b577435,,"0-80 X 5/16 SLOTTED FILLISTER HD MS, BRASS",,0,0,0,,,,0,,N,0,A
17907,16d86a395445,,"3/8-16 X 3 1/4 CARRIAGE BOLT W/NUT, ZINC",,0,0,0,,,,0,,N,0,A
17908,7de789d460ff,,"3/8-16 X 12' THREADED ROD, 18-8",,0,0,0,,,,0,,N,0,A
17909,126a578b3df6,,"6-32 X 3/16 PHILIPS DRIVE BUTTON HD SOCKET, 18-8",,0,0,0,Y,13713,NR,4,,N,0,A
17910,219eee8e8b24,,"6-32 X 3/16 PHILIPS DRIVE BUTTON HD SOCKET, 18-8",W/BLACK OXIDE,0,0,0,Y,13713,NR,4,,N,0,A
17911,b84c83eefd4a,,"6-32 X 1 1/2 PHIL RD HD MS, ZINC",,0,0,0,,,,0,,N,0,A
17912,6ae9cab6f2d5,,"1/2-13 X 1 3/4 HEX HD TAP BOLT (T.F.L.), SILICON",BRONZE,0,0,0,,,,0,,N,0,A
17913,df7606e2a04d,,"1/2-13 X 2 1/2 HEX HD TAP BOLT (T.F.L.), SILICON",BRONZE,0,0,0,,,,0,,N,0,A
17914,77a55e4bb78f,,"3/16"" RD BALL AISI 52100 GRADE 25 OR BETTER,",RC C60-66,0,0,0,Y,14301,LR,1,,N,0,A
17915,7d4a0e0aa92a,,PENTA HD SOCKETS,,0,0,0,,,,0,,N,0,A
17916,82032895bd3a,,"6-32 X 1 PHIL RD HD MS, ZINC",,0,0,0,,,,0,,N,0,A
17917,8aec21cdfde8,,AN386-3-17A,,0,0,0,,,,0,,N,0,A
17918,565ae36342a6,,"1/2"" ID X 1"" OD X .050 THICK F/W, 18-8",,0,0,0,,,,0,,N,0,A
17919,8e988846dc90,,"7/16"" ID X 7/8"" OD X .032 THICK F/W, 18-8",,0,0,0,,,,0,,N,0,A
17920,8036cfefb56f,,"6-32 X 3/8 SLOTTED HEX WASHER HD TAPTITE, ZINC",,0,0,0,,,,0,,N,0,A
